id,coord_x,coord_y,join_id,join_@id,join_addr_city,join_addr_house,join_addr_postc,join_addr_stree,join_building,join_building_l,join_level,join_name,join_opening_ho,join_phone,join_roof_level,join_shop,join_website,join_addr_count,join_building_c,join_email,join_height,join_internet_a,join_roof_colou,join_roof_shape,join_operator,join_source,join_wheelchair,join_wikidata,distance
6395,1913626.8,4223040.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,922.495794907418
6396,1913649.2,4221575.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,663.551971887979
6397,1914233.6,4225045,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,675.370124971568
6398,1914025.1,4223233,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,715.159388266816
6399,1915263.9,4223047,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1525.47560678665
6400,1915627.5,4222305,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,1290.75845108389
6401,1912379.9,4221912,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,814.593413078577
6402,1913689.5,4223344.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,612.984584340646
6403,1914046.5,4222639.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1303.50789797937
6404,1913574.2,4223166,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,819.434492237242
6405,1913682.6,4222541,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1402.15688401785
6406,1913420.1,4225632,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,1119.4943974205
6407,1914361.9,4221519,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,300.221820849803
6408,1914921.5,4224446.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,838.539293563439
6409,1913702.9,4222822,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1121.07601483906
6410,1913410.5,4223457.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,658.561254832065
6411,1913796.8,4222471,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,1333.22403474076
6412,1915614.8,4223205.5,way/28709471,way/28709471,Saint-Martin-d'Hères,76,38400,Avenue Gabriel Péri,retail,3,,Terrasse de Belledonne,Mo-Sa 08:30-21:00,01 53 70 56 56,,mall,http://www.la-galerie.com/,FR,silver,stephanie@commercant-ephemere.com,8,wlan,gray,flat,,,,,1451.63593307929
6413,1914676.8,4223254,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,961.51815636793
6414,1912524,4223568.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1382.56110101888
6415,1914263,4221504,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,289.011905445751
6416,1913333.6,4224516,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,325.163914105939
6417,1914338.4,4223874.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,287.142210498053
6418,1913646.8,4225159,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,616.420895415153
6419,1914055.9,4222092.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,899.176202409829
6420,1915456.6,4224671.5,way/28709471,way/28709471,Saint-Martin-d'Hères,76,38400,Avenue Gabriel Péri,retail,3,,Terrasse de Belledonne,Mo-Sa 08:30-21:00,01 53 70 56 56,,mall,http://www.la-galerie.com/,FR,silver,stephanie@commercant-ephemere.com,8,wlan,gray,flat,,,,,1284.55615878046
6421,1914731.9,4225411,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,1285.34303308167
6422,1914712.2,4224730,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,826.471766066554
6423,1912869.4,4223025.5,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,1291.95100349493
6424,1912619.8,4222685,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,934.369842248962
6425,1914916.5,4222608.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,1336.83303744275
6426,1914486.8,4224114,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,328.543972995355
6427,1914804.8,4221736.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,463.725446387646
6428,1915514.4,4222923,way/28709471,way/28709471,Saint-Martin-d'Hères,76,38400,Avenue Gabriel Péri,retail,3,,Terrasse de Belledonne,Mo-Sa 08:30-21:00,01 53 70 56 56,,mall,http://www.la-galerie.com/,FR,silver,stephanie@commercant-ephemere.com,8,wlan,gray,flat,,,,,1721.36940297377
6429,1913309.9,4223060.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1034.0980452549
6430,1912378.4,4224594.5,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,1282.233528542
6431,1914429.5,4223118,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,952.013012702797
6432,1914736.8,4224263,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,601.146467665876
6433,1913775.9,4223099.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,836.421991069798
6434,1915429,4224663.5,way/28709471,way/28709471,Saint-Martin-d'Hères,76,38400,Avenue Gabriel Péri,retail,3,,Terrasse de Belledonne,Mo-Sa 08:30-21:00,01 53 70 56 56,,mall,http://www.la-galerie.com/,FR,silver,stephanie@commercant-ephemere.com,8,wlan,gray,flat,,,,,1307.99390448327
6435,1915626.8,4223225.5,way/28709471,way/28709471,Saint-Martin-d'Hères,76,38400,Avenue Gabriel Péri,retail,3,,Terrasse de Belledonne,Mo-Sa 08:30-21:00,01 53 70 56 56,,mall,http://www.la-galerie.com/,FR,silver,stephanie@commercant-ephemere.com,8,wlan,gray,flat,,,,,1429.3425923635
6436,1915777.5,4224590.5,way/28709471,way/28709471,Saint-Martin-d'Hères,76,38400,Avenue Gabriel Péri,retail,3,,Terrasse de Belledonne,Mo-Sa 08:30-21:00,01 53 70 56 56,,mall,http://www.la-galerie.com/,FR,silver,stephanie@commercant-ephemere.com,8,wlan,gray,flat,,,,,955.559964509578
6437,1912434,4223633,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,1392.47377699316
6438,1914868.5,4221814,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,540.888496808334
6439,1914539.1,4222483.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,1213.44529323417
6440,1913089,4222081,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,1408.89496285564
6441,1915681.5,4224570,way/28709471,way/28709471,Saint-Martin-d'Hères,76,38400,Avenue Gabriel Péri,retail,3,,Terrasse de Belledonne,Mo-Sa 08:30-21:00,01 53 70 56 56,,mall,http://www.la-galerie.com/,FR,silver,stephanie@commercant-ephemere.com,8,wlan,gray,flat,,,,,1038.85441773534
6442,1914277.5,4224094,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,118.954980910823
6443,1912908.6,4223144.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1240.77622531523
6444,1912259.8,4226197.5,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,2171.85111993923
6445,1912633.4,4223243,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,1218.33804413785
6446,1914355.9,4222073.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,846.706302467469
6447,1913745.9,4223596.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,356.037139050063
6448,1912604.1,4223174,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,1151.22501857401
6449,1914540.8,4221836.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,570.718020726853
6450,1915309.1,4221488.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,491.120881680433
6451,1914290.9,4224108.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,132.65838554384
6452,1912080.6,4226416.5,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,2454.79169704098
6453,1913034.2,4221637.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,1240.51843192956
6454,1912615,4223036,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,1077.38240202601
6455,1913549.6,4224659.5,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,164.817661239624
6456,1912753.8,4221706.5,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,1239.65802457481
6457,1913097.2,4221620,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,1175.43121709915
6458,1915601.6,4225245,way/28709471,way/28709471,Saint-Martin-d'Hères,76,38400,Avenue Gabriel Péri,retail,3,,Terrasse de Belledonne,Mo-Sa 08:30-21:00,01 53 70 56 56,,mall,http://www.la-galerie.com/,FR,silver,stephanie@commercant-ephemere.com,8,wlan,gray,flat,,,,,1449.66509227918
6459,1915941.4,4222879,way/28709471,way/28709471,Saint-Martin-d'Hères,76,38400,Avenue Gabriel Péri,retail,3,,Terrasse de Belledonne,Mo-Sa 08:30-21:00,01 53 70 56 56,,mall,http://www.la-galerie.com/,FR,silver,stephanie@commercant-ephemere.com,8,wlan,gray,flat,,,,,1497.10036470006
6460,1914926,4222354,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,1083.59170780891
6461,1914438.6,4222154,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,902.075478382101
6462,1915052,4225216.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1415.96011610147
6463,1915231.4,4224991,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1387.40176642647
6464,1912624.9,4221749,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,1108.80984735696
6465,1913027.9,4225715.5,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,1336.54172391123
6466,1915354.4,4223510.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1332.48006020529
6467,1914164.8,4223743.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,272.810369033952
6468,1915504,4222941,way/28709471,way/28709471,Saint-Martin-d'Hères,76,38400,Avenue Gabriel Péri,retail,3,,Terrasse de Belledonne,Mo-Sa 08:30-21:00,01 53 70 56 56,,mall,http://www.la-galerie.com/,FR,silver,stephanie@commercant-ephemere.com,8,wlan,gray,flat,,,,,1715.47489594769
6469,1915009.4,4222671.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,1407.95915775892
6470,1912851.8,4222323,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,1137.76309374162
6471,1912567.9,4223660,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1315.91384038114
6472,1913578.8,4221511,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,690.713993769435
6473,1913006.4,4221327.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,1194.33665538202
6474,1914064.9,4222096.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,901.392570420615
6475,1915101.8,4222545.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,1298.5142986251
6476,1915028.5,4224467,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,944.745648928555
6477,1912564.9,4222507.5,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,849.151655723526
6478,1914742.4,4224257,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,604.933718394028
6479,1914680.6,4222942,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1221.96442833474
6480,1912699.9,4223174,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,1226.44397490222
6481,1914101.8,4222872.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1083.71311013987
6482,1913658.9,4225244,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,699.704487116446
6483,1914265.1,4221631.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,416.103133326927
6484,1914994.2,4221027,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,110.30831556853
6485,1914750.5,4222421.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,1146.21050093551
6486,1913556.1,4223108,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,880.074477270095
6487,1914743.2,4225429,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,1305.93203450047
6488,1915491.4,4222958,way/28709471,way/28709471,Saint-Martin-d'Hères,76,38400,Avenue Gabriel Péri,retail,3,,Terrasse de Belledonne,Mo-Sa 08:30-21:00,01 53 70 56 56,,mall,http://www.la-galerie.com/,FR,silver,stephanie@commercant-ephemere.com,8,wlan,gray,flat,,,,,1712.06848025804
6489,1915704.4,4225125.5,way/28709471,way/28709471,Saint-Martin-d'Hères,76,38400,Avenue Gabriel Péri,retail,3,,Terrasse de Belledonne,Mo-Sa 08:30-21:00,01 53 70 56 56,,mall,http://www.la-galerie.com/,FR,silver,stephanie@commercant-ephemere.com,8,wlan,gray,flat,,,,,1294.82880144242
6490,1914655,4224188,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,504.395124334209
6491,1913491.6,4224170.5,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,390.669118206227
6492,1915444,4224245,way/28709471,way/28709471,Saint-Martin-d'Hères,76,38400,Avenue Gabriel Péri,retail,3,,Terrasse de Belledonne,Mo-Sa 08:30-21:00,01 53 70 56 56,,mall,http://www.la-galerie.com/,FR,silver,stephanie@commercant-ephemere.com,8,wlan,gray,flat,,,,,1223.06332552541
6493,1912385.4,4222612.5,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,689.193237132134
6494,1914700.6,4221749.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,472.619391230968
6495,1913146.2,4225224.5,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,857.917452832354
6496,1914098.4,4222855,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1100.09321806951
6497,1913210.1,4224234.5,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,533.686506759149
6498,1912507.5,4225914.5,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,1795.82714071572
6499,1914223.9,4224766,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,487.936687239115
6500,1913182,4222366,way/66383915,way/66383915,,,,,retail,,,,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010,,,1464.41923309737
6501,1913475,4222932,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1073.48304727533
6502,1913732.4,4223088.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,853.20196387112
6503,1915288.1,4223061.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1533.25676072083
6504,1915135.8,4224023,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,980.078325176336
6505,1913527.2,4222966,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1023.35469996777
6506,1915252.6,4225169.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1519.96228123058
6507,1912549,4223703.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1324.73926944155
6508,1913422.1,4224562.5,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,239.744309872962
6509,1915341.1,4225364,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1719.3916581687
6510,1915186.9,4222881.5,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,1580.22827812448
6511,1914363.9,4224138,way/296898829,way/296898829,,,,,,,,Caserne de Bonne,,,,mall,,,,,,,,,,local_knowledge,,Q2944980,209.057901610215
6512,1914160.9,4221594,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,389.809420131628
6513,1912506.1,4224248.5,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,1184.95978982468
6514,1915278.1,4222309.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,1124.9627150203
6515,1914811.8,4222247,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,973.431148106986
6516,1914891.5,4225311,way/31527837,way/31527837,,,,,retail,9,,K' Store,,,,mall,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013,yes,Q3191256,1344.99878695826
6517,1915331.2,4222124.5,way/25743086,way/25743086,Grenoble,55,38100,Grand’place,retail,2,"0;1",Grand'Place,Mo-Sa 09:30-23:00,+33 4 76 09 55 45,0,mall,http://www.club-onlyou.com/Grand-Place/Shopping/Swarovski,,,,,,,,,,,,980.174120222088
